movieId,title,genres
145514,Marguerite (2015),Drama
152904,Run (2004),(no genres listed)
134817,Heaven and Earth Magic (1962),(no genres listed)
2137,Charlotte's Web (1973),Animation|Children
101666,"Night in Heaven, A (1983)",Drama|Romance
137389,Tom and Jerry: The Fast and the Furry (2005),Animation|Children|Comedy
195985,American Valhalla (2017),Documentary
60032,Hounddog (2007),Drama
129784,Xuxa in Crystal Moon (1990),Children|Comedy|Romance
199414,Prehistoric Beast (1985),Animation
140076,Les barons (2009),Comedy
36,Dead Man Walking (1995),Crime|Drama
169172,Have a Nice Day (2017),(no genres listed)
185959,Wajib (2017),Drama
163673,School in the Crosshairs (1981),Fantasy|Sci-Fi
159771,Tab Hunter Confidential (2015),Documentary
167558,Western Spaghetti (2008),(no genres listed)
149910,In Old Santa Fe (1934),Comedy|Crime|Romance|Western
160137,Hitler - Never Heard of Him (1963),Documentary
97868,"Other Dream Team, The (2012)",Documentary
183891,Dear Basketball (2017),Animation|Documentary|Drama
139353,Black Magic Woman (1991),Horror
770,Costa Brava (1946),Drama
202876,Roller Blade (1986),Action|Sci-Fi
167884,The Phantom Empire (1935),Action|Sci-Fi|Western
171093,Waiting for the Hearse (1985),Comedy
153324,Signer's Suitcase (1995),(no genres listed)
151609,Kill Kane (2016),Crime|Thriller
179269,The Monolith Monsters (1957),Horror|Sci-Fi
164077,Cat Girl (1957),Horror
190543,Brothers' Nest (2018),Comedy|Thriller
962,They Made Me a Criminal (1939),Crime|Drama
477,What's Love Got to Do with It? (1993),Drama|Musical
149428,"Josee, the Tiger and the Fish (2003)",(no genres listed)
6866,Nine Dead Gay Guys (2003),Comedy|Crime
127861,The Last Gladiators (2011),Documentary
155679,Groom from London (1967),Comedy
123016,Mary Stevens M.D. (1933),Drama
7774,My Side of the Mountain (1969),Adventure|Children
157162,Stealing Cars (2015),Drama
26346,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)",Drama
143733,Mosca addio (1987),Drama
207197,Collider (2018),Sci-Fi
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller
154939,The Mermaid (2016),Comedy|Fantasy|Romance|Sci-Fi
173135,Nirvana: Live At The Paramount (2011),(no genres listed)
131186,A Dream of Kings (1969),(no genres listed)
5565,"Dogwalker, The (2002)",Drama
116979,The Legend of Sarila (2013),Adventure|Animation|Children
183509,Journey to the West (2014),Drama
152338,Humraaz (2002),(no genres listed)
6872,"House of the Dead, The (2003)",Action|Horror
122807,Just 4 Kicks (2003),Children
109209,Fagbug (2009),Documentary
129851,Dickson Greeting (1891),(no genres listed)
112408,Jennifer (1978),Horror
194282,Quarries (2016),Drama|Horror|Thriller
94837,Hemingway & Gellhorn (2012),Drama|Romance|War
190829,Veljeni vartija (2018),Documentary|Drama
205160,Woodstock: Three Days that Defined a Generation (2019),Documentary
153798,Bhoothnath (2008),Comedy|Sci-Fi
83763,My Wife's Relations (1922),Comedy
102596,180° South (180 Degrees South) (180° South: Conquerors of the Useless) (2010),Documentary|Drama
124267,"Soft Beds, Hard Battles (1974)",Comedy
182969,The Bus (1975),Comedy|Drama
132214,Badge 373 (1973),Crime|Drama|Thriller
192157,The Angel (2018),Crime|Drama
713,Of Love and Shadows (1994),Drama
167932,Eye of the Eagle (1987),Action|Thriller
123145,Mrs. O'Malley and Mr. Malone (1950),Comedy|Mystery
179891,Misfortune (2016),Crime|Drama|Thriller
164127,Satan's Slave (1976),Horror
134613,Summer (1976),Comedy|Drama
149731,Senn (2013),Adventure|Mystery|Sci-Fi
31347,Christmas in July (1940),Comedy|Romance
205062,Buffalo Boy (2005),Drama
195067,Welcome Home (2018),Thriller
178417,A Lustful Man (1961),Comedy|Drama
5453,Lost in Yonkers (1993),Comedy|Drama
199003,WTF! (2017),Horror
178849,Giant from the Unknown (1958),Drama|Horror
204320,Space Fury (1999),Action|Adventure|Sci-Fi
171183,You Can't Cheat an Honest Man (1939),Comedy
108122,Absolute Quiet (1936),Drama
162736,Sundown (2016),Comedy|Romance
203958,İlişki (1983),Drama
78408,Salaam-E-Ishq (2007),Comedy|Drama|Musical|Romance
76722,"Oklahoma Kid, The (1939)",Western
160942,Don Quijote Cabalga de Nuevo (1973),Comedy
2075,Mephisto (1981),Drama|War
185413,Alejandro Riaño: Especial de stand up (2018),Comedy
145865,Paper Tiger (1975),Adventure|Drama
139994,Fracchia contro Dracula (1985),Comedy|Horror
3580,Up at the Villa (2000),Drama
287,Nina Takes a Lover (1994),Comedy|Romance
8265,Frogs (1972),Drama|Horror|Mystery|Thriller
192339,The Sign of Three,(no genres listed)
154170,Ghost (2012),Horror
163813,Going Down in Morocco (1989),Comedy
194294,The Legend of Halloween Jack (2018),Horror
84952,Confessions (Kokuhaku) (2010),Drama|Horror
3948,Meet the Parents (2000),Comedy
204802,The Family (2019),Documentary
190991,Prophecy (2015),Thriller
174689,My Friends Need Killing (1976),Crime|Drama|Horror
78467,Jonah Hex (2010),Action|Drama|Thriller|Western
2209,Young and Innocent (1937),Crime|Thriller
180171,The Incredible Mrs. Ritchie (2004),Children|Drama
5918,Alone in the Dark (1982),Horror
144500,Haunters (2010),Sci-Fi|Thriller
204948,Rope of Sand (1949),Action|Drama|Thriller
85987,River of Grass (1994),Drama
79073,When You're Strange (2009),Documentary
171543,S.S.D. (2008),Horror|Thriller
101176,First Person Plural (2000),Documentary
3856,"Autumn Heart, The (1999)",Drama
94429,"Swell Season, The (2011)",Documentary|Romance
105240,"Tender Hook, The (Boxer and the Bombshell, The) (2008)",Crime|Drama|Mystery
149490,Waiting in the Dark (2006),Drama|Romance
185929,Six Hundred and Sixty-Six (1972),Drama|Sci-Fi
129074,Diamonds (1975),Crime|Drama
172451,Irwin & Fran 2013,(no genres listed)
161924,Clinton Cash (2016),Documentary
96510,"Apparition, The (2012)",Horror|Thriller
157330,Black & White: The Dawn of Assault (2012),Action|Comedy
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance
133049,Wartime (1986),Adventure|War
2504,200 Cigarettes (1999),Comedy|Drama
169544,Brian Gaar: Jokes I Wrote At Work (2015),Comedy
33760,Anna and the King of Siam (1946),Drama|Romance
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
155713,Boys Will Be Boys (1935),Comedy
167390,One Week and a Day (2016),Comedy|Drama
150629,Las aventuras de Oliver Twist (1987),(no genres listed)
186361,Me and My Moulton (2014),Animation
169532,Silent Nights (2016),(no genres listed)
194608,The Black Book (2018),Drama|Romance
27093,"Class Trip, The (La classe de neige) (1998)",Drama|Mystery
149560,The Bohemian Girl (1936),Comedy
3155,Anna and the King (1999),Drama|Romance
131502,A Wolf at the Door (2013),Drama|Thriller
107397,"Take Her, She's Mine (1963)",Comedy
139475,Psychophony (2013),Mystery|Thriller
73198,"Song of Ceylon, The (1934)",Documentary
26237,Zabriskie Point (1970),Drama|Romance
159944,The Dresser (2015),Drama
154986,The Howl (1972),(no genres listed)
203034,The River and the Wall (2019),Documentary
132616,The Walking Deceased (2015),Comedy|Sci-Fi
94278,Muzi v nadeji (2011),Comedy|Drama|Romance
176707,Murderlust (1985),Thriller
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
7346,"Girl Next Door, The (2004)",Comedy|Romance
82,Antonia's Line (Antonia) (1995),Comedy|Drama
202934,Anna (2019),Action|Thriller
122986,Shadow Zone: The Undead Express (1996),Drama|Fantasy|Horror|Sci-Fi
26471,Eddie Murphy Delirious (1983),Comedy|Documentary
177541,"Fell, Jumped or Pushed (2016)",Comedy
163711,Haunted (2007),Crime|Horror|Thriller
6810,Sleeping with the Enemy (1991),Drama|Thriller
4833,"Changeling, The (1980)",Horror|Mystery|Thriller
67847,Cialo (2003),Comedy|Crime
178267,Palestine Blues,Documentary|Thriller
193263,Her Worst Nightmare (2018),Thriller
197567,The Term. Beginning of a Big Story (2014),Documentary
137717,Tag (2015),Drama
127705,"Death is Nimble, Death is Quick (1966)",Action|Adventure
204516,The Last Prosecco (2017),Comedy|Mystery
143517,The Summer of Sangaile (2015),Drama|Romance
33164,House of Wax (2005),Horror|Thriller
5931,Britannia Hospital (1982),Comedy|Drama
130902,The Foursome (2007),Comedy
6858,Knife in the Water (Nóz w wodzie) (1962),Drama
192497,Swimming with Men (2018),Comedy
4488,Colors (1988),Action|Crime|Drama
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance
168456,Mercury Plains (2016),Action|Adventure|Drama
179855,Silence of the Sea (2004),Drama|Romance|War
27639,Twin Sisters (De tweeling) (2002),Drama|Romance|War
194248,The Business of Amateurs (2016),Documentary
117314,Neurons to Nirvana (2013),Documentary
128362,Burn Paris Burn (2009),Animation|Fantasy|Mystery
68941,"Last House on the Left, The (2009)",Drama|Horror|Thriller
132920,The New Black Emanuelle (1976),Drama
4781,Megiddo: The Omega Code 2 (2001),Action|Adventure|Fantasy|Sci-Fi|Thriller
167910,Field of Fire (1991),(no genres listed)
201334,Bucking Broadway (1917),Western
141365,Deathline (1997),Action|Drama|Sci-Fi|Thriller
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller
158655,Poverty and Nobility (1954),Comedy
168606,Jump London (2003),(no genres listed)
115373,"Miss and the Doctors (Tirez la langue, mademoiselle) (2013)",Drama|Romance
126997,The Monastery of Sendomir (1920),Drama
172409,Кентервильское привидение (1970),Animation
1789,"Sadness of Sex, The (1995)",Drama
150226,Windbag the Sailor (1936),Comedy
161141,Double Daddy (2015),Thriller
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
156684,A Good American (2014),(no genres listed)
148238,A Very Murray Christmas (2015),Comedy
134583,Misery Loves Comedy (2015),Comedy|Documentary
163939,Transpecos (2016),Thriller
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery
33288,Kes (1969),Drama
129667,We Always Lie to Strangers (2013),(no genres listed)
111655,Satan's School for Girls (1973),Crime|Horror|Mystery
179945,Dr. Feelgood (2016),Documentary
190755,The Little Stranger (2018),Drama|Horror|Mystery
192697,Destination Wedding (2018),Comedy|Drama|Romance
181445,Juleblod (2017),Horror|Thriller
167210,Night of Violence (1965),Action|Thriller
188379,Kicking Off (2013),Drama|Thriller
185441,Jewel's Catch One (2016),Documentary
180811,"Oh, You Beautiful Doll (1949)",Drama
96302,War of the Arrows (Choi-jong-byeong-gi Hwal) (2011),Action
71740,"Tales of Hoffmann, The (1951)",Adventure|Fantasy|Musical|Romance
165707,Ned (2003),(no genres listed)
42011,Fun with Dick and Jane (2005),Comedy|Crime
133555,Winter People (1989),Drama|Romance
208044,Maniac Farmer (2019),Comedy|Horror|Thriller
122795,The Millionairess (1960),Comedy|Romance
202137,The Black Cat (2007),Horror
197203,Triple Frontier (2019),Crime|Thriller
3607,One Little Indian (1973),Comedy|Western
82362,"Pyramid of Triboulet, The (La pyramide de Triboulet) (1899)",Fantasy
151967,Pyaar Tune Kya Kiya,(no genres listed)
170775,The Secret Scripture (2016),Drama
1857,"Real Blonde, The (1997)",Comedy
79736,May 6th (06/05) (2004),Drama|Thriller
169262,Dieter - The Movie (2006),Animation|Comedy
170149,Blackjack (1978),Action|Crime
138546,The Opposite Sex (2014),Comedy
156680,Killing Them Safely (2015),Documentary
148769,The Education Of Shelby Knox (2005),Documentary
180367,Hot Summer Nights (2017),Drama
179833,Spielberg On Spielberg (2007),(no genres listed)
140836,The Littlest Horse Thieves (1977),Children|Drama
133201,Doug Stanhope: Before Turning the Gun on Himself (2012),(no genres listed)
130496,Big Game (2014),Action|Adventure
138820,Lord of the Jungle (1955),Adventure
192203,"Takumi-kun Series: That, Sunny Blue Sky (2011)",Romance
190303,The O'Briens (2013),Children|Comedy|Drama|Romance
188093,Your Son and Brother (1966),Drama
5869,True Confessions (1981),Crime|Drama
107546,Everything Happens to Me (a.k.a. Why Did You Pick on Me?) (Chissà perché... capitano tutte a me) (1980),Children|Comedy|Sci-Fi
198987,Shadowless Sword (2005),Action
72169,Good Hair (2009),Comedy|Documentary
8726,"President's Analyst, The (1967)",Comedy|Thriller
207423,The Centaurs (1921),Animation|Fantasy|Romance
135003,The American Ruling Class (2005),Documentary
178963,The Crucifixion (2017),Horror|Mystery|Thriller
832,Ransom (1996),Crime|Thriller
172289,George of the Jungle 2 (2003),Adventure|Children|Comedy
158082,Frame by Frame (2015),Documentary
108255,Venus Wars (Venus Senki) (1989),Action|Animation|Sci-Fi|War
166011,Shangri-La Suite (2016),Crime|Drama|Romance
201849,Finding Steve McQueen (2019),Crime|Romance
175841,Le Guignolo (1980),Action|Comedy
168308,The Hurdy-Gurdy (1955),Comedy|Drama
5499,Robin and Marian (1976),Adventure|Drama|Romance
144300,As the Light Goes Out (2014),Action|Drama
196761,Highway (2002),Action|Adventure|Drama
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi
181949,The Pelican and the Snipe (1944),Animation
156043,The Adventures of Huckleberry Finn (1955),Adventure
206301,Cities of Light: The Rise and Fall of Islamic Spain (2007),Documentary
120452,Get Yourself a College Girl (1964),Comedy
86204,I Became a Criminal (They Made Me a Fugitive) (1947),Crime|Drama|Film-Noir
65155,"Surfer, Dude (2008)",Comedy
132682,Driving Me Crazy 1991 (1991),Comedy
186591,Staying Alive (2015),Comedy
90543,11 x 14 (1977),Drama
145432,Deep West (1971),Western
189359,Vincent (2014),Adventure|Comedy|Fantasy
172519,World Builder (2007),(no genres listed)
81962,Three (Tri) (1965),Drama|War
172315,Justin Time (2010),Action|Adventure|Children|Fantasy|Sci-Fi
133933,Deadlier Than the Male (1967),Action|Comedy|Thriller
55112,Shanghai Kiss (2007),Comedy|Drama|Romance
54785,Halloween (2007),Horror
123532,"Poor Little Rich Girl, The (1917)",Comedy|Drama|Fantasy|Romance
169038,Préjudice (2015),Drama
105915,History of Hell (Rosas Höllenfahrt) (2009),Documentary
179679,The Secret Life of Brian (2007),Documentary
194226,Alles Isy (2018),Drama
196019,The Lotus (2018),Action|Horror|Sci-Fi
192431,The Eyes of Orson Welles (2018),Documentary
152003,Greenery Will Bloom Again (2014),War
117640,Dr. Gillespie's New Assistant (1942),Comedy|Drama|Mystery
122719,The Piano Player (2003),Action|Crime|Thriller
195031,Emil and the Detectives (2001),Children|Comedy
204736,The Bloody Brood (1959),Crime|Drama|Thriller
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
31255,Ice Station Zebra (1968),Action|Thriller
118050,Doctor in Clover (1966),Comedy
90935,Killer (Tueur à gages) (1998),Action|Crime|Thriller
166645,Mandıra Filozofu (2014),Comedy
147694,The Christmas That Almost Wasn't (1966),Children|Fantasy
180611,Flame (1975),Drama
100032,Beauty Is Embarrassing (2012),Documentary
8329,Three Came Home (1950),Drama|War
188023,Garde alternée (2017),Comedy
180289,Burnt by the Sun 2: Citadel (2011),Drama|War
26220,"Violent City (Family, The) (Città violenta) (1970)",Action|Crime|Drama
97200,Sapphire (1959),Crime|Drama|Mystery|Thriller
190017,The Death of Superman,Action|Animation|Drama|Sci-Fi
6459,"Desert Fox, The (1951)",Drama|War
107879,Voyage to the Prehistoric Planet (1965),Adventure|Sci-Fi
80893,Grimm Love (2006),Crime|Drama|Horror|Thriller
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
151125,King for a Night (1933),Crime
196905,Cannibals and Carpet Fitters (2017),Comedy|Horror
204848,American Rescue Squad (2015),Action|Comedy
118790,Holy Flying Circus (2011),Comedy|Drama
127671,Tempest (1958),Adventure
112705,"Beast with a Million Eyes, The (1955)",Sci-Fi
33401,"Adventurer, The (1917)",Comedy
176117,The Sparrow's Fluttering (1988),Drama|Romance
184373,Rojo sangre (2004),Horror
128075,One Damned Day at Dawn... Django Meets Sartana! (1970),Western
122857,Kidnap Syndicate (1975),Crime
109355,13 Fighting Men (1960),Western
154335,Countdown at Kusini (1976),Drama
124362,Make Your Own Bed (1944),Comedy
158366,Owen Hart of Gold (2015),Documentary
2127,"First Love, Last Rites (1997)",Drama|Romance
189597,The Plow That Broke the Plains (1936),(no genres listed)
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy
202253,Signature Move (2017),Comedy|Drama|Romance
129879,Orders Signed in White (1974),(no genres listed)
204694,Spies in Disguise (2019),Action|Adventure|Animation
144986,A Chinese Ghost Story (2011),Fantasy|Sci-Fi
154446,The Pirates of Tortuga: Under the Black Flag (2001),Adventure|Animation|Children|Comedy|Sci-Fi
148640,The American Mall (2008),Comedy|Drama|Romance
4986,Silent Rage (1982),Action|Sci-Fi
73608,Heat (1972),Comedy|Drama|Romance
156309,It Ain't Hay (1943),Comedy
103483,V/H/S/2 (2013),Horror|Thriller
4152,Vatel (2000),Drama
135957,Dracula II: Ascension (2003),Horror
60566,Just Another Love Story (Kærlighed på film) (2007),Crime|Drama|Thriller
132190,The Surrealist and His Naughty Hand (2013),Comedy|Drama
199714,Cordeliers' Square in Lyon (1895),Documentary
129191,The Clowns (1970),Comedy|Drama|Fantasy|Sci-Fi
44195,Thank You for Smoking (2006),Comedy|Drama
82465,It's Alive III: Island of the Alive (1987),Comedy|Drama|Horror|Sci-Fi
3447,"Good Earth, The (1937)",Drama
148192,The Big Racket (1976),Action|Thriller
155611,Life Is Sacred (2014),Documentary
31797,White Banners (1938),Drama
179369,Blossoms & Blood (2003),(no genres listed)
41997,Munich (2005),Action|Crime|Drama|Thriller
171787,After This Our Exile (2006),Drama|Romance
124239,Pterodactyl Woman from Beverly Hills (1997),Comedy
141313,Tarzan's Hidden Jungle (1955),Action|Adventure|Drama|Romance
192421,Poovizhi Vasalile (1987),(no genres listed)
97238,Making 'Do the Right Thing' (1989),Documentary
146368,Pyaar Koi Khel Nahin (1999),(no genres listed)
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
5002,Fritz the Cat (1972),Animation
154236,The Jester's Tale (1964),Adventure|Comedy|Fantasy
1695,Artemisia (1997),Drama
66861,César (1936),Comedy|Drama|Romance
182989,Yok Artık (2015),(no genres listed)
153012,Aashiq Banaya Aapne (2005),Drama|Horror|Romance|Sci-Fi|Thriller
167542,El rei borni (2016),Comedy|Drama
144760,Momentum (2015),Action|Thriller
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
6289,Ghosts of the Abyss (2003),Documentary|IMAX
208100,The Chairman (1964),Drama
201140,Kiltro (2006),Action|Adventure
6623,Passionada (2002),Comedy|Romance
133509,Love Hotel (2014),(no genres listed)
188291,The Wedding (2000),Comedy|Drama
76731,Taqwacore: The Birth of Punk Islam (2009),Documentary
131172,Closed Curtain (2013),(no genres listed)
174589,Porn in the Hood (2012),Comedy
186563,Santo and Blue Demon vs. Dr. Frankenstein (1974),Action|Horror
87930,Page One: Inside the New York Times (2011),Documentary
201058,Death to the Supermodels (2005),Comedy|Horror
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
161026,Dirty Lies (2016),Action|Crime|Drama|Thriller
26242,Duel (1971),Action|Mystery|Thriller
99633,"Sweeney, The (2012)",Action|Crime
114633,Junkopia (1981),Documentary
186401,Those Left Behind (2017),Drama
78944,Culloden (The Battle of Culloden) (1964),Documentary|Drama|War
131382,Apache Blood (1975),Western
33834,Land of the Dead (2005),Action|Horror|Thriller
143992,Marvin & Tige (1985),Drama
191727,Peelers (2016),Horror
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama
196035,Tell It to the Bees (2018),Drama|Romance
161358,Lights of New York (1928),Crime|Drama
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller
99843,Mea Maxima Culpa: Silence in the House of God (2012),Documentary
177913,Back to Burgundy (2017),Drama
98961,Zero Dark Thirty (2012),Action|Drama|Thriller
186303,Ears (2017),Comedy
192003,Journey to the Center of the Earth (2008),Action|Adventure|Fantasy|Sci-Fi
142558,If I Were a Rich Man (2002),Comedy
174543,Pokémon 4Ever: Celebi - Voice of the Forest (2001),Adventure|Animation|Children|Fantasy|Sci-Fi
108432,"Guru, The (1969)",Comedy
163601,The Work and the Glory II: American Zion (2005),Drama
123727,Immigration Tango (2011),Comedy|Romance
193009,The Pass (1988),Animation|Sci-Fi
109793,Queen of Outer Space (1958),Adventure|Fantasy|Sci-Fi
132161,Mine (2009),Documentary
119182,Sorority Wars (2009),Comedy|Drama
191417,Trieste Is Ours! (2009),Comedy|Drama
104276,"Legend of Kaspar Hauser, The (Leggenda di Kaspar Hauser, La) (2012)",Comedy|Drama|Mystery
119220,Presidentintekijät (2014),Documentary
86839,PoliWood (2009),Documentary
116772,The Hanoi Hilton (1987),Drama|War
132792,The Great Invisible (2014),Documentary
87092,Prison (Fängelse) (1949),Drama
197817,Quiet Please! (1945),Animation
169508,Fist of the North Star: Legend of Raoh - Chapter of Death in Love (2006),Action|Animation
26947,Pusher (1996),Crime|Thriller
151040,La tête d'un homme (1933),Crime|Mystery|Thriller
134059,"It Can Be Done, Amigo (1972)",Comedy|Western
146860,A Second Childhood (2010),(no genres listed)
159034,Falling Leaves (1966),Drama|Romance
149715,S: Saigo no Keikan - Dakkan: Recovery of Our Future,(no genres listed)
121759,Roseanna McCoy (1949),Drama
34177,"Hindenburg, The (1975)",Drama|Thriller
149364,The Christmas Secret (2014),(no genres listed)
132858,Kid Monk Baroni (1952),Drama
194014,Riding in Vans with Boys (2003),Documentary
201240,The Brink (2019),Documentary
192357,Colette (2018),Drama
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller
194046,A Woman's Name (2018),Drama
7086,Pygmalion (1938),Comedy|Drama
187581,Ambrosia (2012),Drama
202998,How to Get from Here to There (2019),Drama|Sci-Fi
197837,My Favorite Duck (1942),Animation|Comedy
136670,Blood First (2014),Action|Crime|Drama
2996,Music of the Heart (1999),Drama
194006,Replicas (2018),Sci-Fi|Thriller
27797,"Man Who Copied, The (Homem Que Copiava, O) (2003)",Comedy|Crime|Drama|Romance
164445,Occupied - Die Besatzung (2015),(no genres listed)
168554,iBoy (2017),Action|Crime|Sci-Fi|Thriller
162112,The Fjällbacka Murders: The Coast Rider (2013),Crime|Mystery
182929,Yaroslav. A Thousand Years Ago (2010),Action|Drama
108699,"Astounding She-Monster, The (Naked Invader, The) (1957)",Crime|Horror|Sci-Fi
85140,"Perfect Gentleman, The (1935)",Comedy|Drama|Romance
159960,The Savage Five (1974),Action
86059,Hop (2011),Animation|Children|Comedy
26079,David and Lisa (1962),Drama
176083,Golden Swallow (1968),Action|Adventure
130022,Singapore (1947),Action|Adventure|Crime|Film-Noir|Romance
139693,Saint Maybe (1998),(no genres listed)
1162,"Ruling Class, The (1972)",Comedy|Drama
61553,"Fifth Commandment, The (2008)",Action|Comedy|Crime|Drama|Thriller
204214,Burn Out (2017),Action|Thriller
97464,"Thirst for Love, The (Ai no kawaki) (1966)",Drama
178339,The Classic (2003),Drama|Romance
185355,Dancing Ghosts (1992),Comedy|Drama|Romance
147934,Adieu Philippine (1962),Drama
798,Daylight (1996),Action|Adventure|Drama|Thriller
169284,Nuremberg: Its Lesson for Today (1948),Documentary|Drama
168594,Miss Right (1982),Comedy|Romance
141840,Sportloto-82 (1982),Comedy
1439,Meet Wally Sparks (1997),Comedy
113029,"Keeper, The (2004)",Crime|Drama|Thriller
170383,Torn Apart (2006),Drama|Romance
183425,Go Ask Alice (1973),Drama
118922,Mr. Jones (2013),Drama|Horror|Thriller
101283,"Incredible Burt Wonderstone, The (2013)",Comedy
184751,Take Off (2017),Drama|Thriller|War
147724,West Of Shanghai (1937),Adventure|Drama|War
164083,Desires (1977),Drama|Fantasy
140737,The Lost Room (2006),Action|Fantasy|Mystery
32395,Attack of the Mushroom People (Matango) (1963),Fantasy|Horror|Sci-Fi|Thriller
106521,Beyond the Time Barrier (1960),Sci-Fi
5451,Pumpkin (2002),Comedy|Drama|Romance
169068,All This Panic (2016),Documentary
137303,An Optical Poem (1937),(no genres listed)
167080,Nobody Walks in L.A. (2015),Comedy|Drama|Romance
199143,Second Class Citizens (2001),Comedy|Drama|Romance
98797,Barbara (2012),Drama
145285,Octopus (2000),Action|Horror|Thriller
5007,Topkapi (1964),Adventure|Comedy|Thriller
75938,Deadly Prey (1987),Action|Adventure|War
155074,Evolution (2016),Drama
93126,Bag of Bones (2011),Horror
175559,Aiyyaa (2012),Comedy|Romance
191917,The Tailor from Torzhok (1925),(no genres listed)
196275,Lisbon Song (2016),Comedy|Romance
127642,Madame Sin (1972),Thriller
79642,Dreamboat (1952),Comedy
184289,Bilal: A New Breed of Hero (2018),Action|Adventure|Animation
3748,"Match, The (1999)",Comedy|Romance
157432,Precious Cargo (2016),Action|Crime
177907,Entrance (2012),Drama|Horror|Thriller
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
141662,Hawks (1988),Comedy|Drama
195673,Cat Collection's House (2017),Comedy|Drama
177833,Torched (2003),Horror
142975,Navy Seals vs. Zombies (2015),Action|Horror
70920,Questo piccolo grande amore (2009),Comedy|Romance
195957,Forbidden Voices (2012),(no genres listed)
32668,Blind Horizon (2003),Drama|Thriller
102682,Livid (Livide) (2011),Fantasy|Horror
184,Nadja (1994),Drama
137994,Muirhouse (2013),(no genres listed)
105448,Eros (Men and Women) (Noite Vazia) (1964),Drama
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
