movieId,title,genres
161070,Dead Sea (2014),Action|Horror|Sci-Fi|Thriller
204070,Wobble Palace (2018),Comedy|Drama|Romance
1608,Air Force One (1997),Action|Thriller
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
206305,The Divine Fury (2019),Action|Horror
144470,The Devil's Path (2013),Thriller
132388,Cisco Pike (1972),Drama
186663,Njandukalude Naattil Oridavela (2017),Children|Comedy|Drama
47561,Shake It (En kort en lang) (2001),Comedy|Drama|Romance
47681,"Sorry, Haters (2005)",Drama|Thriller
179143,Leonard-Cushing Fight (1894),Documentary
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi
152067,Neerja (2016),Drama
115130,The Dark Horse (2014),Drama
168774,Detour (2017),Thriller
102417,Sicily! (Sicilia!) (1999),Drama
138356,A Matter of Heart (2009),Comedy|Drama
150922,Frozen Silence (2012),Drama|Mystery|War
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
104099,Lupin the Third: The Secret of Mamo (1978),Action|Animation|Crime
4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
176355,The Mountain Between Us (2017),Action|Adventure|Drama
90439,Margin Call (2011),Drama|Thriller
154820,The bitter herb (1985),(no genres listed)
150080,Bingo (2013),Comedy
204410,Anjaneya (2003),Action|Thriller
139835,Charlie's Farm (2014),Horror
145034,Journey to the Shore (2015),Drama|Fantasy|Romance
148988,Two Step (2015),Crime|Drama|Thriller
172337,Casual Encounters (2016),Comedy
153180,"Quax, der Bruchpilot (1941)",Comedy
89147,Legends of the Canyon (2009),Documentary
206411,Oscar Niemeyer: Life is a Breath of Air (2010),Documentary
204354,Mondo Elvis (1984),Documentary
182041,Wide Open Spaces (1947),Animation
192815,Icarus (2016),Adventure|Drama|Sci-Fi
155505,Mademoiselle C (2013),Documentary
125429,Johnny Skidmarks (1998),Crime|Drama|Mystery|Thriller
182979,Deli Deli Olma (2009),(no genres listed)
186647,Varnyathil Aashanka (2017),Comedy
158390,Restoration (2016),Horror
67744,With Fire and Sword (Ogniem i mieczem) (1999),Adventure|Crime|Drama|Romance|War
4219,Girls Just Want to Have Fun (1985),Comedy
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
147624,The Blue Sky Maiden (1957),(no genres listed)
186627,The Sign of Four (1983),Adventure|Crime|Mystery
196365,Battle (2018),Drama|Romance
203781,Transport..... (1970),(no genres listed)
138048,The Demon's Rook (2013),Horror
167490,Beep: A Documentary History of Game Sound (2016),Documentary
158603,The Professional (2003),Comedy|Drama
163072,Winnie Pooh (1969),Animation|Children
8063,Paradise (1991),Drama
198943,The Brink (2017),Action|Crime|Thriller
150126,Panic in Bangkok (1964),Action|Crime
148869,Firetrap (2001),Action|Thriller
133383,Shrew's Nest (2014),Drama|Horror|Thriller
172069,Conversations with God (2006),Drama
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
191203,Ô Jerusalem (2006),Drama
65216,Defiance (2008),Drama|Thriller|War
158697,Aitraaz (2004),Documentary|Drama|Thriller
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
155054,What Became of Jack and Jill? (1972),Horror|Mystery|Thriller
5542,"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasión de los zombies atómicos, La) (Incubo sulla città contaminata) (1980)",Action|Horror
198301,Jumpin' Jupiter (1955),Animation|Comedy|Sci-Fi
5345,Triumph of the Spirit (1989),Drama
141102,Devdas (1955),Drama|Romance
3539,"Filth and the Fury, The (2000)",Documentary
158536,Merry Kissmas (2015),(no genres listed)
27656,Resurrection of the Little Match Girl (Sungnyangpali sonyeoui jaerim) (2002),Action|Comedy|Sci-Fi
138140,Fetish (2008),(no genres listed)
92783,Latin Music USA (2009),Documentary|Musical
160261,Contract on Cherry Street (1977),Drama|Thriller
207640,Vision Portraits (2019),Documentary
148956,How to Be Single (2016),Comedy|Romance
188121,The Snow Queen (1966),Adventure|Children|Fantasy
186297,Oleg and the Rare Arts (2016),Documentary
186103,Beneath Clouds (2002),Drama|Romance
140351,Richard Jeni: A Big Steaming Pile of Me (2005),Comedy
156557,This Is Normal (2013),Drama
130398,Transmorphers (2007),Action|Adventure|Sci-Fi
3512,Return to Me (2000),Drama|Romance
85177,$ (Dollars) (1971),Comedy|Crime|Drama
133527,The Spiral Staircase (1975),Horror|Mystery|Thriller
67890,Porgy and Bess (1959),Drama|Musical|Romance
116915,Arcana (1972),Drama|Horror|Mystery
150780,100 Yen: The Japanese Arcade Experience (2012),Documentary
156358,Angels with Broken Wings (1941),Comedy|Romance
27204,Cut (2000),Comedy|Horror|Mystery|Thriller
128297,The Oldest Profession (1967),Comedy|Drama
185527,Status: Available (2016),Comedy|Romance
188383,Time Trap (2017),Action|Adventure|Sci-Fi
151841,Divine (1935),Comedy|Drama
6656,Attack of the Puppet People (1958),Horror|Sci-Fi
146421,Mr. Dynamite: The Rise of James Brown (2014),Documentary
183077,Cold Skin (2017),Sci-Fi|Thriller
168632,Bill Burr: Walk Your Way Out (2017),Comedy
33539,Deep Blue (2003),Documentary
138200,Nothing Bad Can Happen (2013),Drama
148450,Rageh Inside Iran (2007),Documentary
160165,Intruders (1992),Horror|Sci-Fi
123288,Taken (2002),Sci-Fi
164403,Erased (2016),Fantasy|Thriller
177775,Supernova (2014),Drama
72094,"Maradona, the Hand of God (Maradona, la mano di Dio) (2007)",Drama
167060,Matt Braunger: Big Dumb Animal (2015),Comedy
8930,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
57038,To the Left of the Father (Lavoura Arcaica) (2001),Drama
170819,Replica (2005),Romance|Sci-Fi|Thriller
207095,Windy City Heat (2003),Comedy|Documentary
131628,Loaded (2014),Comedy|Drama
137505,Black Heat (1976),Action|Crime|Drama
2328,Vampires (1998),Horror|Western
95234,Wings in the Dark (1935),Adventure|Romance
25938,Fort Apache (1948),Western
200,"Tie That Binds, The (1995)",Thriller
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
133549,Dead Girl (1996),Comedy
197839,A Tale of Two Kitties (1942),Animation|Children|Comedy
147114,BMF: The Rise and Fall of a Hip-Hop Drug Empire (2012),(no genres listed)
31672,"Blade, The (Dao) (1995)",Action|Drama
191137,La Désintégration (2012),Drama
103827,To Get to Heaven First You Have to Die (Bihisht faqat baroi murdagon) (2006),Drama
122942,The Identical (2014),Drama
38001,Man to Man (2005),Drama
141706,Assassin (1969),Drama|Thriller
140144,The Story of O Part 2 (1984),(no genres listed)
96030,"Weekend It Lives, The (Ax 'Em) (1992)",Horror
188825,Incoming (2018),Action|Sci-Fi|Thriller
189147,V Centuria. Searching For a Charmed Treasure (2010),Adventure|Comedy
162258,Shades (1999),Comedy
141530,As One (2012),Drama
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama
96962,Lightnin' (1925),Comedy|Drama
8494,"Cincinnati Kid, The (1965)",Drama
112717,Jusqu'au bout de la nuit (1995),Drama
8707,Grief (1993),Comedy
130004,Girls' School (1938),Comedy
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy
181475,Dismissed (2017),Horror|Thriller
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
202916,Beast of the Yellow Night (1971),Horror
86229,Castle of Purity (El castillo de la pureza) (1973),Drama
202201,Princes in the Tower (2005),(no genres listed)
119316,Professor Beware (1938),Comedy
131518,Jennifer on My Mind (1971),Comedy|Drama
154992,Love & Passion (1987),Drama
203807,Exiled (1998),Crime|Drama
128768,Angel's Leap (1971),Crime
87802,Vääpeli Körmy ja marsalkan sauva (1990),Comedy
75962,"Egg and I, The (1947)",Comedy|Romance
142622,King of Mahjong (2015),Comedy
131966,La 317ème section (1965),War
8781,"Manchurian Candidate, The (2004)",Thriller
166275,Yelling To The Sky (2012),Drama
2924,Drunken Master (Jui kuen) (1978),Action|Comedy
136816,Bad Asses on the Bayou (2015),Action|Comedy
133735,Betty Blowtorch: And Her Amazing True Life Adventures (2003),Documentary
3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
148888,Zoolander 2 (2016),Comedy
122484,The Comedians (1967),Drama
70206,"Collector, The (2009)",Crime|Horror|Thriller
5441,Traces of Red (1992),Mystery|Thriller
161082,The Sound and the Shadow (2014),Comedy|Mystery|Thriller
177953,Radar Men from the Moon (1952),Action|Sci-Fi|Thriller
55094,In the Valley of Elah (2007),Drama|Mystery
162442,The Sender (1982),Horror|Thriller
151589,Bloodworth (2010),Drama|Romance
200926,French Cinema Mon Amour (2015),Documentary
160964,Puce Moment (1949),(no genres listed)
166576,Voracious (2012),Comedy|Drama
5230,"Paleface, The (1948)",Comedy|Western
175871,King Size (1988),Comedy|Fantasy|Sci-Fi
113223,"Fool There Was, A (1915)",Drama
3068,"Verdict, The (1982)",Drama|Mystery
134407,7 Kilos in 7 Days (1986),(no genres listed)
196867,Guys & Balls (2004),Comedy|Romance
174377,For Love and Honor (2016),(no genres listed)
7041,Trapped in Paradise (1994),Comedy|Crime
134851,5 Flights Up (2014),Drama
124310,Fair is Fair (2010),Comedy
74154,When in Rome (2010),Comedy|Romance
132916,Black Emanuelle (1975),Drama
182341,Just Getting Started (2017),Action|Comedy
206200,Ema (2019),Drama
148657,Loham (2015),Drama|Thriller
80825,Shadows (Senki) (2007),Drama|Horror|Mystery|Thriller
164003,Swamp Devil (2008),Horror|Sci-Fi
6213,Tears of the Sun (2003),Action|Drama|Thriller
132606,I prosseneti (1976),(no genres listed)
73125,Lady Windermere's Fan (1925),Comedy|Drama
171421,Sosyete Şaban (1985),(no genres listed)
201662,The Last Summer (2019),Comedy|Romance
207317,Overkill (2004),Action|Comedy
507,"Perfect World, A (1993)",Crime|Drama|Thriller
154015,Kisna (2005),Drama|Romance
169822,Fists of Iron (1995),Action
157745,The World Was His Jury (1958),Crime|Drama
51575,Wild Hogs (2007),Adventure|Comedy
162988,Ajin: Demi-Human - Compel (2015),Action|Animation|Thriller
128201,Hercules (2005),Action|Adventure|Fantasy
150546,Africa United (2010),Action|Comedy|Drama
127136,True Story (2015),Drama|Mystery|Thriller
122813,Space Chimps 2: Zartog Strikes Back (2010),Animation|Children
200488,"Raza, el espíritu de Franco (1977)",Documentary
59421,What Happens in Vegas... (2008),Comedy|Romance
851,Basquiat (1996),Drama
165243,Love from a Stranger (1937),Drama|Mystery|Thriller
124653,She Couldn't Say No (1954),Comedy|Drama
174691,Moka (2016),Drama
189357,The Survivor's Guide to Prison (2018),Documentary
107147,Last Winter (L'hiver dernier) (2011),Drama
119792,Fighter Squadron (1948),Action|War
160680,The Trench (1999),Action|Drama|War
143923,Black Horse Canyon (1954),(no genres listed)
158669,Killing Daddy (2014),Crime|Mystery|Thriller
33171,Mysterious Skin (2004),Drama|Mystery
47503,2:37 (2006),Drama
107561,Someone Like Him (Einer wie Bruno) (2011),Comedy|Drama
167402,Zombie Undead (2010),Horror
152043,Leader (2010),Drama|Romance
71876,Amelia (2009),Drama
171291,Katt Williams: American Hustle (2007),Comedy
69231,Snug as a Bug (U Pana Boga za piecem) (1998),Comedy|Drama
2144,Sixteen Candles (1984),Comedy|Romance
157929,La race des seigneurs (1974),Drama
116686,Deadly Dreams (1988),Horror|Thriller
3747,Jesus' Son (1999),Drama
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
98845,Crooked Arrows (2012),Drama
7308,King Solomon's Mines (1985),Adventure|Comedy
187369,Arrivée d'un train à Perrache (1896),Documentary
139333,Ironheart (1992),Action|Crime
155160,Portrait of a Young Man in Three Movements (1931),(no genres listed)
112788,Sex Tape (2014),Comedy
143990,Little Dorrit (2008),Drama
27011,Koko Flanel (1990),Comedy|Romance
4962,Texas Rangers (2001),Adventure|Western
103317,Cigarettes and Coffee (Un cartus de kent si un pachet de cafea) (2004),Drama
109580,"Look of Love, The (2013)",Comedy|Drama
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller
81411,Voyage to Cythera (Taxidi sta Kythira) (1984),Drama
193281,Emma Peeters (2018),(no genres listed)
196077,Motherland Hotel (1987),(no genres listed)
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller
86061,"Question of Silence, A (De stilte rond Christine M.) (1982)",Drama
193209,Questione di karma (2017),Comedy
116696,Dead Man's Eyes (1944),Horror|Mystery
166488,Ballad (2009),Action|Drama|Romance
119958,Operation Delta Force (1997),Action|Thriller
187599,Gloria: In Her Own Words (2011),Documentary
169290,The Cradle (2007),Horror|Thriller
136534,Grandma Got Run Over by a Reindeer (2000),Animation|Children
137278,Cyberbully (2015),Drama
169260,Germany: A Summer's Fairytale (2006),Documentary
137050,The Rival (2006),Thriller
154212,Uno (2004),Drama
473,In the Army Now (1994),Comedy|War
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller
130762,Robotech: The Untold Story (1986),Animation
115913,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo (2013),Comedy
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
142190,Devil's Den (2006),Action|Horror|Thriller
187561,Of Fathers and Sons (2017),Documentary
96516,To Mars by A-Bomb: The Secret History of Project Orion (2003),Documentary
54988,Stories of Lost Souls (2005),Comedy|Drama|Thriller
192853,L'énigme blanche (1985),(no genres listed)
8520,Deep Cover (1992),Action|Crime|Thriller
162652,Compadres (2016),Action|Comedy
170735,X: The Unheard Music (1986),Documentary
165941,Music Land (1935),Animation
183533,Ice Mother (2017),Comedy|Drama|Romance
193833,Blood Hunt (2016),Horror|Thriller
178345,This Is Your Death (2017),Drama
173739,Marriage (1978),(no genres listed)
58007,"Shout, The (1978)",Drama|Horror
156623,Johnny Stool Pigeon (1949),(no genres listed)
7159,Two Men Went to War (2003),Comedy|War
3586,The Idolmaker (1980),Drama|Romance
139096,Unmatched (2010),Documentary
161534,Night of Terror (1933),Horror|Thriller
93024,Retreat (2011),Thriller
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
195723,96 (2018),Action|Romance
7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi
130946,School for Sex (1969),(no genres listed)
178937,Seisaku's Wife (1965),Drama|Romance|War
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller
169344,Willie Barcena: The Truth Hurts (2016),Comedy
182843,Harrad Summer (1974),(no genres listed)
79106,Irene in Time (2009),Comedy|Drama|Romance
117750,The Real Glory (1939),War
175687,Blood Hunters (2016),Horror|Thriller
176397,The Stranger from Afar (2004),Horror
206696,Invisible Avenger (1954),Mystery|Sci-Fi|Thriller
136994,Best Friends (2005),(no genres listed)
160918,El Supersabio (1948),Comedy
139489,Jinnah (1998),Drama|War
182831,Future Force (1989),Action|Crime|Sci-Fi
143033,Winning London (2001),Children|Comedy
165161,Girl in the Box (2016),Drama
170745,13 reasons why,(no genres listed)
116437,"Baby Peggy, the Elephant in the Room (2012)",Documentary
90339,"Last Days of Pompeii, The (Gli ultimi giorni di Pompeii) (1913)",Adventure|Drama
115207,Mount Head (Atama yama) (2002),Animation|Comedy|Drama|Fantasy
146150,Anubhav (1986),(no genres listed)
2374,Gung Ho (1986),Comedy|Drama
188493,I Not Stupid (2002),(no genres listed)
181549,The Monk (1972),Drama
167118,Sugar Mountain (2016),Drama|Thriller
204798,Street of Chance (1942),Mystery
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
8680,In a Glass Cage (Tras el cristal) (1986),Drama|Horror
187127,David Lynch: The Art Life (2017),Documentary
183385,Fukrey Returns (2017),Comedy|Drama
135545,Ardennes Fury (2014),Action|War
153921,Gabbar Singh (2012),Action|Comedy
163945,The Mysterious Death of Pérola (2014),Drama|Horror|Mystery|Thriller
122244,Master of the World (1961),Adventure|Fantasy|Sci-Fi
174353,The Little Darling (1909),Comedy
117630,Double Trouble (1992),Action|Comedy|Crime|Romance
203084,Flower and Snake (1974),Drama|Thriller
1902,Dream for an Insomniac (1996),Drama|Romance
32162,My Sister Eileen (1955),Comedy|Musical|Romance
168488,The Howling: New Moon Rising (1995),Horror
205391,Sleepwalking Land (2008),Drama
197695,King of Crime (2018),Crime
206214,Two Catalonias (2018),Documentary
56067,Texas Terror (1935),Action|Romance|Western
4076,Two Ninas (1999),Comedy|Romance
208076,Hana's Miso Soup (2015),Children|Drama
169342,Ben Gleib: Neurotic Gangster (2016),Comedy
137008,A Mother's Nightmare (2012),Crime|Mystery|Thriller
204184,Ivy (1984),Drama
192359,Demetri Martin: The Overthinker (2018),Comedy
179811,Last Flag Flying (2017),Comedy|Drama
193147,The House That Jack Built (2018),Drama|Horror|Thriller
203068,Get Big (2017),Comedy
167334,Barry (2016),Drama
107306,Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen) (2009),Adventure|Animation|Drama|Sci-Fi|War
79805,That Most Important Thing: Love (L'important c'est d'aimer) (1975),Drama|Romance
174513,The Devil Makes Three (1952),Crime|Romance|Thriller
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy
144582,Divergence (2005),Action|Thriller
4047,Gettysburg (1993),Drama|War
58975,"Ruins, The (2008)",Horror|Thriller
151275,Prehysteria! 3 (1995),Children|Comedy|Drama|Fantasy|Sci-Fi
1158,Here Comes Cookie (1935),Comedy
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
5017,"Big Heat, The (1953)",Drama|Film-Noir
152790,Sing Your Way Home (1945),Comedy
151545,The Amateur (1999),(no genres listed)
2196,Knock Off (1998),Action
737,Barb Wire (1996),Action|Sci-Fi
156050,Amelia (2003),Drama
185567,El grano de mostaza (1962),Comedy
173733,Mobile Homes (2017),Drama
193709,Стрекоза и муравей (1961),(no genres listed)
131582,It Takes Two (1988),Comedy|Romance
202643,One Hand Can't Clap (2003),Comedy
198427,I Love a Parade (1932),Animation|Comedy
184317,The Rat Pack (1998),Drama
186045,Resurrection (1999),Crime|Drama|Horror
169870,Pro Dia Nascer Feliz (2006),Documentary
174713,Grey Lady (2017),(no genres listed)
161194,These Birds Walk (2013),Documentary|Drama
168884,Mine (2016),Thriller
148717,Red Wine (2013),Crime|Drama
8812,Novo (2002),Drama
125640,Walker (2012),(no genres listed)
158062,Daughter... Father... Daughter (2011),(no genres listed)
35347,Animal Farm (1954),Animation|Drama
3505,No Way Out (1987),Drama|Mystery|Thriller
114754,Fangs of the Living Dead (Malenka) (1969),Horror
103055,The Big Wedding (2013),Comedy
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
168522,True Love and Chaos (1997),Crime|Drama
60046,"Children of Huang Shi, The (2008)",Drama|War
161736,The Amazing Transplant (1970),Fantasy|Mystery
6118,Blind Chance (Przypadek) (1981),Drama
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror
146942,You Won't Have Alsace-Lorraine (1977),Comedy
107541,As Cool As I Am (2013),Comedy|Drama
84162,"One and Only, The (2002)",Comedy|Romance
32170,Chronicles (Crónicas) (2004),Crime|Drama
148675,North Pole: Open For Christmas (2015),Children|Fantasy
156284,The Man in the Road (1956),(no genres listed)
195727,Secret Ingredient (2017),Comedy|Drama
169366,Pete Davidson: SMD (2016),Comedy
182055,Cured Duck (1945),Animation
178639,Wolf Warrior 2 (2017),Action
31645,Reap the Wild Wind (1942),Action|Adventure|Drama
190631,Finding Joseph I: The HR from Bad Brains Documentary (2017),Documentary
159686,Dead Man's Hand (2007),Horror
140707,Curious George 2: Follow That Monkey! (2009),Animation|Children
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
170721,Milling the Militants (1913),(no genres listed)
187903,Kaththi (2014),Action|Drama|Romance
141550,Wasted on the Young (2010),Drama|Romance|Thriller
118023,Orders to Kill (1958),Drama|War
149278,A Medal For Benny (1945),(no genres listed)
46604,Curse of the Pink Panther (1983),Comedy|Crime|Mystery
200980,"The Mayo Clinic, Faith, Hope and Science (2018)",Documentary
116477,My Prairie Home (2014),Documentary
106158,La discrète (1990),Drama|Romance
26699,Close-Up (Nema-ye Nazdik) (1990),Drama
6475,Opportunity Knocks (1990),Comedy
198773,Inhibitions (1976),Drama
108656,Report to the Commissioner (1975),Crime|Drama
107968,"Texican, The (1966)",Adventure|Western
92032,"Don Is Dead, The (1973)",Action|Crime|Drama|Thriller
192587,The Grand Son (2018),Crime|Drama
181641,Valsa para Bruno Stein (2007),(no genres listed)
8262,"Green Pastures, The (1936)",Drama
80267,Comrade X (1940),Comedy|Drama
205837,Dreaming Under Capitalism (2018),Documentary
172511,Payback: Straight Up (2006),Action|Crime|Drama
197879,Apollo 11 (2019),Documentary
134823,Freedom (2014),Children|Drama
147758,The Mad Room (1969),Horror|Mystery|Thriller
145502,The Land of Smiles (2015),Documentary
500,Mrs. Doubtfire (1993),Comedy|Drama
157508,The Defilers (1965),Drama|Thriller
31221,Elektra (2005),Action|Adventure|Crime|Drama
181985,His Favorite Pastime (1914),Comedy
187319,"Ram Dass, Going Home (2017)",Documentary
94965,There Be Dragons (2011),Drama|War
186975,Love Is a Gun (1994),Crime|Drama|Mystery
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War
194038,The Balcony (1963),Drama
121477,Python (2000),Comedy|Horror|Sci-Fi|Thriller
205527,Women He's Undressed (2015),Documentary
193707,Graveyard of Honor (1975),Action|Drama|Thriller
118330,Blood (2012),Crime|Drama|Thriller
208016,Bad at Dancing (2015),Comedy|Drama
203799,Cold Blood (2019),Action|Thriller
116281,Crazy Eights (2006),Horror
147076,Twilight for the Gods (1958),War
179045,For a Cop's Hide (1981),Action|Crime|Mystery|Romance|Thriller
169978,The Mediator (1990),(no genres listed)
134635,Magnus (2007),Drama
201931,Jackie Chan: My Story (1998),Documentary
203423,The Light Shines Only There (2014),Drama
101967,Battle in Outer Space (1959),Adventure|Sci-Fi
173037,The Rebel Set (1959),Drama
116203,The Last Journey (1936),Crime|Drama
53847,"Woman Chaser, The (1999)",Comedy
120080,Fatal Error (1999),Action|Mystery|Sci-Fi|Thriller
32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller
103661,United (2011),Drama
103774,Sol (2012),Sci-Fi
159205,I Touched All Your Stuff (2014),Documentary
172271,Perfect Opposites (2004),Comedy|Drama|Romance
143811,Vacation with a Gangster (1952),(no genres listed)
101218,Leviathan (2012),Documentary
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
197731,Sila Samayangalil (2016),Drama
186541,My Days of Mercy (2017),Drama|Romance
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance
153824,Karzzzz (2008),Action|Drama|Romance|Thriller
190079,Baadshah (2013),Action|Drama|Romance
104975,Salinger (2013),Documentary
170185,Tarzan the Magnificent (1960),Action|Adventure
208185,Azhagiya Tamil Magan (2007),Action|Drama
198465,The Widowed Witch (2017),Comedy|Drama|Fantasy
125283,Way Out West (1930),Comedy|Drama|Western
184929,Political Animals (2016),Documentary
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy
157567,Naanum Rowdydhaan (2015),Action|Comedy|Drama|Romance
26176,Titicut Follies (1967),Documentary|Drama
195671,An Elephant Sitting Still (2018),Drama
180087,The Prophecy: Uprising (2005),Action|Fantasy|Horror|Thriller
147110,Famous Nathan (2015),(no genres listed)
207888,Black and Blue (2019),Action|Crime|Drama
8835,Paparazzi (2004),Drama|Thriller
208166,The Road Home for Christmas (2019),Drama
4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
122529,Double Cross (1994),Crime|Drama|Romance|Thriller
91741,Peas at 5:30 (Erbsen auf halb 6) (2004),Comedy|Drama|Romance
71357,Turn Left at the End of the World (Sof Ha'Olam Smola) (2005),Drama|Romance
92453,"Moine, Le (Monk, The) (2011)",Drama|Mystery|Thriller
97196,Shottas (2002),Action|Crime|Drama
185743,Zaineb Hates the Snow (2016),Documentary
92768,Sixpack (Pussikaljaelokuva) (2011),Comedy|Drama
198585,Franco ...ese hombre (1963),(no genres listed)
2680,Floating (1997),Drama
169852,Les Pépites (2016),Documentary
168476,Thank You for Your Service (2016),Documentary
195961,Godsend (2013),Drama
164021,Nightlife (2015),Drama
150256,The Son of an Afghan Farmer (2012),Drama|Romance
5072,Metropolis (2001),Animation|Sci-Fi
203479,The Magician (2015),Drama|Fantasy|Romance
125305,Opposing Force (1986),(no genres listed)
186973,Children of the Corn: Runaway (2018),Horror
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
164857,Minor Details (2009),Children|Drama|Mystery
197327,Infinite Football (2018),Documentary
132836,The Body (1974),(no genres listed)
157116,"Ich Chef, Du Turnschuh (1998)",Comedy|Drama
198315,Blood Debts (1985),Action|Thriller
121981,The Kill Hole (2012),Action|Thriller|War
199133,Sinatra: The Classic Duets (2003),(no genres listed)
165627,Nitro (2006),Action
173879,Shimmer Lake (2017),(no genres listed)
167318,The Littlest Outlaw (1955),Children
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
167016,Doctor Death: Seeker of Souls (1973),Horror|Mystery
4834,Cheech & Chong's Next Movie (1980),Comedy
96775,"Perfect Murder, The (1988)",Action|Comedy|Crime|Thriller
78836,Enter the Void (2009),Drama
186707,Traffic (2011),Thriller
194915,Bad Dads (2011),Comedy
200086,2BPerfectlyHonest (2004),(no genres listed)
205381,The Lumber Baron (2019),Drama
